"question","answer","option","explanation","image","categoryID","courseID","yearID"
"Elective principle was first introduced in Nigeria by the","B"," Lyttleton Constitution | Clifford Constitution | Richards Constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The type of pressure group that champions the interest and the right of the under privileged is known as the","B","Professional pressure groups | promotional interest groups| economic interest groups | Educational pressure groups","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A major innovation of the 1979 Constitution was the","C"," creation of more state | prohibition of cross-carpeting| introduction of presidential system| increase in constitutional power of elected officials","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The organ of the AU that prepares for the meeting of the Assembly of Heads of State and Government is the","D"," General Secretariat |  African Parliament | Commission of Mediation, Conciliation and Arbitration | Council of Ministers","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"One of the features of a fascist government is that","B"," it gives room for opposition | the state define the rights of individuals | Political power is decentralised| Sovereignty is identified with landed property","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Promotion and discipline of civil servants is the responsibility of the","C","Federal Character Commission | Ministry of Labour|Civil Service Commission| Pubiic Complaints Commission","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Under the unitary arrangement, the centre is vested with","D"," Limited power over the constituent units|equal power with the constituent units | insignificant power |  Absolute power","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of these international organizations is Nigeria a member majorly because of her economic interest?","C"," AU |  Commonwealth |   OEC |   UN","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Abolition of civil liberty is an attribute of","C","Republic government | parliamentary government | military government |  Presidential government","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"One of the agencies introduced by the military to promote national integration was the","D","National Directorate for Employment| Directorate of Mass Mobilization for Social and Economic Reconstruction | Directorate of Food. Roads and Rural Infrastructure | National Youth Service Corps","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"One of the main objectives of OPEC is to","C"," stabilize the income of developing nations |  Assist multinational companies to monopolize market|  Fix and allocate production to member nations |  protect the interest of multinational companies","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Nigeria's foreign relation with Britain was strained during the Buhari Regime because","B"," Nigeria refused to export crude oil to Britain |  Nigeria wanted to forcefully extradite Alhiji Umar Dikko from Britain |  Britain tested atomic bomb in the Sahara desert | Britain refused to recognize the regime","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The Babangida Regime differed from Buhari Regime because in the former,","D"," Governors were assisted by commissioners| ministers executed government policies |  governors were members of the National Council of State|The post of Chairman, Joint Chiefs of Staff was created","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A feature of the presidential system is that","C"," The cabinet is collectively accountable to the legislature | The president has an indefinite term of office | there is a separate election for the executive and the legislature |the president is a member of the legislature","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The Chairman of the Federal Character Commission is appointed by the","C"," Secretary to the Government of the Federation| National Assembly | President|  Minister of Labour and Productivity","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A form of government in which the sovereign power to rule is vested in a small number of people considered as the best qualified to rule is","A","Aristocracy| Autocracy |  theocracy | gerontocracy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"One of the major shortcomings of ECOWAS is","A","Fostering of unity| Trade liberalization |  curbing smuggling | Expansion of market","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The party that formed a coalition with the NPC in the First Republic was","C"," AG | NEPU |  NDC |  NCNC","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Personal authority is synonymous with","A","Charismatic authority |  instrumental authority| sacred authority |Legal authority","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The administrative system used by the British in her colonies was","C","indignant system |  direct rule | indirect rule |  Policy of assimilation","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"An electoral system in which a candidate with the highest number of votes in a constituency is declared winner is","d","Alternative vote system |  second ballot system | absolute majority system |  Simple majority system","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of the following belongs to the administrative cadre in the civil service?","D","Executive Officers | Surveyors |  Medical Director | Deputy Director","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Aristocracy is described as a form of government in which","C","Popular citizens rule | the clergy rule | few citizens rule |  Best citizens rule","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The head of the Old Oyo Empire was the","A","Alaafin | Bashorun |  Ooni |  Are-Ona-kakanto","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The Babangida Regime re-established diplomatic ties with","C"," France|   Gemany|  israel |  Britain","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The remote cause of the Action Group Crisis of 1962 was the","C"," Fear of domination | abolition of federalism|  personality clash among its leaders | issue of self government","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Fixed tenure of office is associated with the","D"," Parliamentary system |  monarchical system | republican system | Presidential","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of the following was a Revenue Allocation Commission?","A","Udoji Commission |Raisman Commission | Williams Commission | Aboyade Commission","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Election can be used to measure the effectiveness of","D","Pressure groups | political propaganda | political opinion| Public opinion","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"A feature of communalism is that","A"," Ownership of land is vested in the community | a landowner can employ landless men| landless men have no privileges as citizens| Sovereignty is identi?ed with landed property","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"in the Hausa pro-colonial system, the officer in charge of fishing activities was the","C","Sarkin Noma|  Sarkin Dogarai |  Sarkin Ruwa |  Sarkin Pawa.","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"The social and Cultural Affairs Commission is a specializes agency of the","C","OPEC | Commonwealth |   UN | ECOWAS","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Which of the following assists the president in the formulation of foreign policies?","A"," Ministry of Foreign Affair|  Ministry of interior |Ministry of Defence | Ministry of justice","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Rule by divine right is a basis of","A","Absolute monarchy|  representative democracy |The feudal system|  the republican system","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"An important ingredient of the civil service is","A","Hierarchy |  Partisanship |  nepotism | imbalance","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2678f34c0a3b8f0b1b01"
"Who is the paternal aunt to Aaron and Maanan?","C"," Mrs Bonu | Hannah | Fosuwa | Adwao","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"From the play, George is a","D"," laboratory attendant | nurse |  pharmacist |  medical doctor","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"The statement is made by","B","Awere to Aaron |  Maanan to lawyer | James to Awere | Maanan to Mrs Bonu","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"The issue at stake is that","B"," James sees Awere as a bad influence |  Lawyer | Mrs Bonu is taunting Maanan for loving her husband | Maanan is trying to compromise","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"From forth the fatal loins of these two foes A pair of star-crossed lovers takes their life...'. The lines above suggest that the tragedy in the play","D"," is brought on by enmity |  brought misfortune on the lovers | could have been averted | is predestined","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"'O she doth teach the torches to burn bright It seems she hangs upon the cheek of night. A rich jewel in an Ethiop's ear.' From the lines above, Juliet's beauty is presented","A","as being outstanding | in contrast to the dark night | in terms of riches | as a source of envy to all","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"'The all-seeing sun, Ne'er saw her match since first the world begun.' The lines above are spoken by","B","Count Paris in praise of Juliet | Romeo in praise of Roseline| Romeo in praise of Juliet |  Lady Capulet in praise of Roseline","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"The major role of Mercutio in the play is to","A"," serve as a contrast to Romeo | accompany Romeo to Friar Lawrence | aid and abet Romeo's passion | annoy Tybalt","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"The major role of Mercutio in the play is to","A"," serve as a contrast to Romeo | accompany Romeo to Friar Lawrence | aid and abet Romeo's passion | annoy Tybalt","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"001a4d337d1354225ccf545afa7caf83.png The play shares the feature of classical tragedy through the use of","D"," violence on stage | flashback | chorus | comic relief","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"a28f8bdfcef6543ab978c5a81acd206b.png Meka, kneeling down in his usual fashion with his behind up in the air. Kelara knelt down beside him. Amalia and her husband knelt down as well.' The actions of Meka, Kelara, Amalia and her husband signify","D","dance | celebration| parade | prayer","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"This question is based on Ferdinard Oyono's The Old man and the Medal. 'He had knocked his toes against so many things that he had no toenails anymore and the yaws he had suffered from in his youth had twisted his toes up so that they pointed to the sky.' The description above is in reference to the foot of","B","Mvondo|  Meka |  Kelara | Egamba","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"This question is based on Ferdinard Oyono's The Old man and the Medal. 'They said their prayers in a monotonous sing- song, kneeling on their bamboo bed like camels waiting to be loaded'. The dominant figure of speech in the excerpt above is","D"," mixed metaphor |  rhetorical question | metaphor | simile","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
" As a symbol of material success and fulfilment, lbuza community places a lot of importance on","C","male child | female child | childbirth | wealth","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"b83a619cd0eb067df14a86a9a15c3fb3.png Ona on her dying bed appeals to Agbadi to","A"," allow Nnu Ego marry a man of her choice |  take another wife|  give her a befitting burial | take good care of her children","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
" The little money Nnaife makes after returning from Fernando Po is used for","C"," sending his children to school | taking care of his family | getting more wives |  expanding Nnu Ego's business","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
" The little money Nnaife makes after returning from Fernando Po is used for","C"," sending his children to school | taking care of his family | getting more wives |  expanding Nnu Ego's business","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"b5f8ddb0de1e436abe38d5a133153070.png Winston writes that the hope of the country lies on the","A"," ministry of truth| party | proles | children","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"759af9df94e435da9cef602a36649d3e.png In the novel, two minutes hate is a programme designed for","C"," parents | thought police |  the community |  children","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
" To drop his philosophy of life and imbibe the tenets of the party, Winston is subjected to all forms of torture and inhuman treatment by","B"," thought Police |  O' Brien |  Big Brother |  Goldstein.","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
"487cd0b89212393f57f02cea92efb5ad.png The movement in Adeoti's Naked Soles is characterised by","B"," pricks and tears|  Freedom and self - determination | hope and agreement | disappointment and disarray","","","577a259ef34c0a3b8f0b1af1","577a25f7f34c0a3b8f0b1af8","577a265af34c0a3b8f0b1afe"
